1,10,1,11,1,1,0,29,2,4,1,0,1,22,2,10,1,1,0,-1,-1,-1,-1,-1,-1,10,37,30,38,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,2
0,20,2,11,1,1,0,5,0,0,0,0,0,0,0,11,1,1,0,29,2,4,1,0,1,9,30,37,38,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1
1,34,3,0,0,0,0,5,0,0,0,0,0,0,0,11,1,1,0,-1,-1,-1,-1,-1,-1,8,45,37,38,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,2
0,10,1,11,1,1,0,8,0,3,1,0,1,22,2,10,1,1,0,5,0,0,0,0,0,7,37,45,38,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,2
1,24,2,0,0,0,0,27,2,2,1,0,1,7,0,2,1,0,1,-1,-1,-1,-1,-1,-1,40,0,0,17,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,3
0,12,1,10,1,1,0,21,2,0,0,0,0,11,1,0,0,0,0,7,0,2,1,0,1,39,0,0,17,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,3
1,12,1,10,1,1,0,21,2,0,0,0,0,23,2,0,0,0,0,-1,-1,-1,-1,-1,-1,38,2,0,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,3
0,24,2,0,0,0,0,27,2,2,1,0,1,31,3,0,0,0,0,23,2,0,0,0,0,37,0,2,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,2
1,24,2,0,0,0,0,38,3,3,1,0,1,31,3,0,0,0,0,-1,-1,-1,-1,-1,-1,36,2,2,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,2
0,12,1,10,1,1,0,21,2,0,0,0,0,1,0,0,0,0,0,38,3,3,1,0,1,35,2,2,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,3
1,24,2,0,0,0,0,3,0,0,0,0,0,31,3,0,0,0,0,-1,-1,-1,-1,-1,-1,34,5,2,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,2
0,12,1,10,1,1,0,21,2,0,0,0,0,0,0,11,1,1,0,3,0,0,0,0,0,33,2,5,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,3
1,12,1,10,1,1,0,21,2,0,0,0,0,19,1,4,1,0,1,-1,-1,-1,-1,-1,-1,32,13,5,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,2
0,24,2,0,0,0,0,26,2,0,0,0,0,31,3,0,0,0,0,21,2,0,0,0,0,31,5,13,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,2
1,24,2,0,0,0,0,20,2,11,1,1,0,31,3,0,0,0,0,-1,-1,-1,-1,-1,-1,30,5,13,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1
0,12,1,10,1,1,0,34,3,0,0,0,0,19,1,4,1,0,1,24,2,0,0,0,0,29,13,5,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,2
1,16,1,0,0,0,0,20,2,11,1,1,0,31,3,0,0,0,0,-1,-1,-1,-1,-1,-1,28,5,13,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,3
0,12,1,10,1,1,0,39,3,4,1,0,1,19,1,4,1,0,1,31,3,0,0,0,0,27,13,5,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,2
1,12,1,10,1,1,0,30,3,11,1,1,0,19,1,4,1,0,1,-1,-1,-1,-1,-1,-1,26,17,5,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,3
0,16,1,0,0,0,0,20,2,11,1,1,0,14,1,0,0,0,0,19,1,4,1,0,1,25,5,17,17,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,3
1,12,1,10,1,1,0,30,3,11,1,1,0,32,3,10,1,1,0,-1,-1,-1,-1,-1,-1,24,21,5,17,1,2,1,0,1,1,0,1,1,0,1,1,1,1,0,3
0,16,1,0,0,0,0,20,2,11,1,1,0,6,0,0,0,0,0,32,3,10,1,1,0,23,5,21,17,1,2,1,0,1,1,0,1,1,0,1,1,1,1,0,1
1,10,1,11,1,1,0,20,2,11,1,1,0,6,0,0,0,0,0,-1,-1,-1,-1,-1,-1,22,15,21,17,1,2,1,0,1,1,0,1,1,0,1,0,1,1,0,3
0,12,1,10,1,1,0,30,3,11,1,1,0,25,2,0,0,0,0,6,0,0,0,0,0,21,21,15,17,1,2,1,0,1,1,0,1,1,0,1,0,1,1,0,3
1,10,1,11,1,1,0,20,2,11,1,1,0,33,3,0,0,0,0,-1,-1,-1,-1,-1,-1,20,15,21,17,1,2,1,0,1,1,0,1,1,0,1,0,1,1,0,3
0,12,1,10,1,1,0,30,3,11,1,1,0,36,3,0,0,0,0,33,3,0,0,0,0,19,21,15,17,1,2,1,0,1,1,0,1,1,0,1,0,1,1,0,2
1,12,1,10,1,1,0,22,2,10,1,1,0,36,3,0,0,0,0,-1,-1,-1,-1,-1,-1,18,32,15,17,1,2,1,0,1,1,0,1,1,0,1,0,1,1,0,3
0,10,1,11,1,1,0,20,2,11,1,1,0,4,0,0,0,0,0,36,3,0,0,0,0,17,15,32,17,1,2,1,0,1,1,0,1,1,0,1,0,1,1,0,3
1,12,1,10,1,1,0,22,2,10,1,1,0,18,1,3,1,0,1,-1,-1,-1,-1,-1,-1,16,32,15,17,1,2,1,0,1,1,0,1,1,0,1,0,1,1,0,2
0,10,1,11,1,1,0,20,2,11,1,1,0,28,2,3,1,0,1,22,2,10,1,1,0,15,15,32,17,1,2,1,0,1,1,0,1,1,0,1,0,1,1,0,1
1,5,0,0,0,0,0,20,2,11,1,1,0,28,2,3,1,0,1,-1,-1,-1,-1,-1,-1,14,36,32,17,1,2,1,0,1,0,0,1,1,0,1,0,1,1,0,1
0,12,1,10,1,1,0,35,3,0,0,0,0,18,1,3,1,0,1,5,0,0,0,0,0,13,32,36,17,1,2,1,0,1,0,0,1,1,0,1,0,1,1,0,2
1,15,1,0,0,0,0,20,2,11,1,1,0,28,2,3,1,0,1,-1,-1,-1,-1,-1,-1,12,36,32,17,1,2,1,0,1,0,0,1,1,0,1,0,1,1,0,3
0,12,1,10,1,1,0,37,3,2,1,0,1,18,1,3,1,0,1,28,2,3,1,0,1,11,32,36,17,1,2,1,0,1,0,0,1,1,0,1,0,1,1,0,2
1,15,1,0,0,0,0,20,2,11,1,1,0,29,2,4,1,0,1,-1,-1,-1,-1,-1,-1,10,41,32,17,1,2,1,0,1,0,0,1,1,0,1,0,1,1,0,3
0,12,1,10,1,1,0,13,1,0,0,0,0,18,1,3,1,0,1,29,2,4,1,0,1,9,32,41,17,1,2,1,0,1,0,0,1,1,0,1,0,1,1,0,2
1,12,1,10,1,1,0,2,0,10,1,1,0,18,1,3,1,0,1,-1,-1,-1,-1,-1,-1,8,36,41,17,1,2,1,0,1,0,0,1,0,0,1,0,1,1,0,3
0,15,1,0,0,0,0,20,2,11,1,1,0,8,0,3,1,0,1,18,1,3,1,0,1,7,41,36,17,1,2,1,0,1,0,0,1,0,0,1,0,1,1,0,3
1,38,3,3,1,0,1,31,3,0,0,0,0,18,1,3,1,0,1,-1,-1,-1,-1,-1,-1,40,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2
0,3,0,0,0,0,0,9,0,4,1,0,1,19,1,4,1,0,1,31,3,0,0,0,0,39,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1,22,2,10,1,1,0,9,0,4,1,0,1,19,1,4,1,0,1,-1,-1,-1,-1,-1,-1,38,0,0,4,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,3
0,38,3,3,1,0,1,24,2,0,0,0,0,18,1,3,1,0,1,19,1,4,1,0,1,37,0,0,4,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,2
1,22,2,10,1,1,0,9,0,4,1,0,1,10,1,11,1,1,0,-1,-1,-1,-1,-1,-1,36,4,0,4,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
0,38,3,3,1,0,1,32,3,10,1,1,0,18,1,3,1,0,1,22,2,10,1,1,0,35,0,4,4,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
1,12,1,10,1,1,0,9,0,4,1,0,1,10,1,11,1,1,0,-1,-1,-1,-1,-1,-1,34,17,0,4,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
0,30,3,11,1,1,0,32,3,10,1,1,0,18,1,3,1,0,1,12,1,10,1,1,0,33,0,17,4,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,3
1,5,0,0,0,0,0,9,0,4,1,0,1,10,1,11,1,1,0,-1,-1,-1,-1,-1,-1,32,30,0,4,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,3
0,30,3,11,1,1,0,32,3,10,1,1,0,1,0,0,0,0,0,10,1,11,1,1,0,31,0,30,4,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,3
1,30,3,11,1,1,0,32,3,10,1,1,0,0,0,11,1,1,0,-1,-1,-1,-1,-1,-1,30,11,30,4,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,2
0,5,0,0,0,0,0,9,0,4,1,0,1,16,1,0,0,0,0,32,3,10,1,1,0,29,30,11,4,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
1,6,0,0,0,0,0,9,0,4,1,0,1,16,1,0,0,0,0,-1,-1,-1,-1,-1,-1,28,40,11,4,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3
0,30,3,11,1,1,0,35,3,0,0,0,0,0,0,11,1,1,0,16,1,0,0,0,0,27,11,40,4,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,2
1,6,0,0,0,0,0,9,0,4,1,0,1,33,3,0,0,0,0,-1,-1,-1,-1,-1,-1,26,40,11,4,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3
0,30,3,11,1,1,0,27,2,2,1,0,1,0,0,11,1,1,0,33,3,0,0,0,0,25,11,40,4,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1
1,17,1,2,1,0,1,27,2,2,1,0,1,0,0,11,1,1,0,-1,-1,-1,-1,-1,-1,24,22,40,4,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,2
0,6,0,0,0,0,0,9,0,4,1,0,1,8,0,3,1,0,1,27,2,2,1,0,1,23,40,22,4,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1
1,36,3,0,0,0,0,9,0,4,1,0,1,8,0,3,1,0,1,-1,-1,-1,-1,-1,-1,22,42,22,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1
0,17,1,2,1,0,1,28,2,3,1,0,1,0,0,11,1,1,0,36,3,0,0,0,0,21,22,42,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1
1,11,1,0,0,0,0,9,0,4,1,0,1,8,0,3,1,0,1,-1,-1,-1,-1,-1,-1,20,44,22,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1
0,29,2,4,1,0,1,28,2,3,1,0,1,0,0,11,1,1,0,11,1,0,0,0,0,19,22,44,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,2
1,15,1,0,0,0,0,9,0,4,1,0,1,8,0,3,1,0,1,-1,-1,-1,-1,-1,-1,18,47,22,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1
0,29,2,4,1,0,1,39,3,4,1,0,1,0,0,11,1,1,0,15,1,0,0,0,0,17,22,47,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,2
1,2,0,10,1,1,0,9,0,4,1,0,1,8,0,3,1,0,1,-1,-1,-1,-1,-1,-1,16,51,22,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,2
0,29,2,4,1,0,1,7,0,2,1,0,1,0,0,11,1,1,0,9,0,4,1,0,1,15,22,51,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1
1,2,0,10,1,1,0,26,2,0,0,0,0,8,0,3,1,0,1,-1,-1,-1,-1,-1,-1,14,59,22,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,2
0,14,1,0,0,0,0,7,0,2,1,0,1,0,0,11,1,1,0,26,2,0,0,0,0,13,22,59,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
1,2,0,10,1,1,0,23,2,0,0,0,0,8,0,3,1,0,1,-1,-1,-1,-1,-1,-1,12,59,22,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,2
0,34,3,0,0,0,0,7,0,2,1,0,1,0,0,11,1,1,0,23,2,0,0,0,0,11,22,59,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
1,2,0,10,1,1,0,37,3,2,1,0,1,8,0,3,1,0,1,-1,-1,-1,-1,-1,-1,10,59,22,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,2
0,25,2,0,0,0,0,7,0,2,1,0,1,0,0,11,1,1,0,37,3,2,1,0,1,9,22,59,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
1,2,0,10,1,1,0,20,2,11,1,1,0,8,0,3,1,0,1,-1,-1,-1,-1,-1,-1,8,61,22,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,3
0,13,1,0,0,0,0,7,0,2,1,0,1,0,0,11,1,1,0,8,0,3,1,0,1,7,22,61,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
1,21,2,0,0,0,0,14,1,0,0,0,0,2,0,10,1,1,0,-1,-1,-1,-1,-1,-1,40,0,0,34,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
0,13,1,0,0,0,0,38,3,3,1,0,1,29,2,4,1,0,1,21,2,0,0,0,0,39,0,0,34,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3
1,13,1,0,0,0,0,38,3,3,1,0,1,25,2,0,0,0,0,-1,-1,-1,-1,-1,-1,38,4,0,34,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2
0,23,2,0,0,0,0,14,1,0,0,0,0,2,0,10,1,1,0,38,3,3,1,0,1,37,0,4,34,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1,13,1,0,0,0,0,27,2,2,1,0,1,25,2,0,0,0,0,-1,-1,-1,-1,-1,-1,36,7,0,34,3,0,0,0,0,1,1,1,1,1,1,1,1,0,1,3
0,10,1,11,1,1,0,14,1,0,0,0,0,2,0,10,1,1,0,25,2,0,0,0,0,35,0,7,34,3,0,0,0,0,1,1,1,1,1,1,1,1,0,1,2
1,13,1,0,0,0,0,27,2,2,1,0,1,9,0,4,1,0,1,-1,-1,-1,-1,-1,-1,34,7,0,34,3,0,0,0,0,1,1,1,1,1,1,1,1,0,1,2
0,10,1,11,1,1,0,19,1,4,1,0,1,2,0,10,1,1,0,27,2,2,1,0,1,33,0,7,34,3,0,0,0,0,1,1,1,1,1,1,1,1,0,1,2
1,13,1,0,0,0,0,22,2,10,1,1,0,9,0,4,1,0,1,-1,-1,-1,-1,-1,-1,32,13,0,34,3,0,0,0,0,1,1,1,1,1,1,1,1,0,1,2
0,10,1,11,1,1,0,36,3,0,0,0,0,2,0,10,1,1,0,22,2,10,1,1,0,31,0,13,34,3,0,0,0,0,1,1,1,1,1,1,1,1,0,1,2
1,10,1,11,1,1,0,16,1,0,0,0,0,2,0,10,1,1,0,-1,-1,-1,-1,-1,-1,30,10,13,34,3,0,0,0,0,1,1,1,1,1,1,0,1,0,1,2
0,13,1,0,0,0,0,17,1,2,1,0,1,9,0,4,1,0,1,16,1,0,0,0,0,29,13,10,34,3,0,0,0,0,1,1,1,1,1,1,0,1,0,1,2
1,13,1,0,0,0,0,3,0,0,0,0,0,9,0,4,1,0,1,-1,-1,-1,-1,-1,-1,28,15,10,34,3,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1
0,10,1,11,1,1,0,24,2,0,0,0,0,2,0,10,1,1,0,13,1,0,0,0,0,27,10,15,34,3,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1
1,12,1,10,1,1,0,24,2,0,0,0,0,2,0,10,1,1,0,-1,-1,-1,-1,-1,-1,26,21,15,34,3,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1
0,31,3,0,0,0,0,3,0,0,0,0,0,9,0,4,1,0,1,12,1,10,1,1,0,25,15,21,34,3,0,0,0,0,1,1,1,1,1,1,0,1,0,1,2
1,0,0,11,1,1,0,24,2,0,0,0,0,2,0,10,1,1,0,-1,-1,-1,-1,-1,-1,24,31,15,34,3,0,0,0,0,1,1,1,1,1,1,0,1,0,1,2
0,31,3,0,0,0,0,35,3,0,0,0,0,9,0,4,1,0,1,24,2,0,0,0,0,23,15,31,34,3,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1
1,5,0,0,0,0,0,35,3,0,0,0,0,9,0,4,1,0,1,-1,-1,-1,-1,-1,-1,22,15,31,34,3,0,0,0,0,1,0,1,1,1,1,0,1,0,1,3
0,0,0,11,1,1,0,26,2,0,0,0,0,2,0,10,1,1,0,9,0,4,1,0,1,21,31,15,34,3,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1
1,6,0,0,0,0,0,26,2,0,0,0,0,2,0,10,1,1,0,-1,-1,-1,-1,-1,-1,20,46,15,34,3,0,0,0,0,1,0,1,1,1,1,0,1,0,1,2
0,5,0,0,0,0,0,35,3,0,0,0,0,18,1,3,1,0,1,26,2,0,0,0,0,19,15,46,34,3,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1
1,6,0,0,0,0,0,15,1,0,0,0,0,2,0,10,1,1,0,-1,-1,-1,-1,-1,-1,18,46,15,34,3,0,0,0,0,1,0,1,1,1,1,0,1,0,1,2
0,8,0,3,1,0,1,35,3,0,0,0,0,18,1,3,1,0,1,15,1,0,0,0,0,17,15,46,34,3,0,0,0,0,1,0,1,1,1,1,0,1,0,1,3
1,8,0,3,1,0,1,35,3,0,0,0,0,39,3,4,1,0,1,-1,-1,-1,-1,-1,-1,16,18,46,34,3,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1
0,6,0,0,0,0,0,37,3,2,1,0,1,2,0,10,1,1,0,8,0,3,1,0,1,15,46,18,34,3,0,0,0,0,1,0,1,1,1,1,0,1,0,1,3
1,6,0,0,0,0,0,37,3,2,1,0,1,7,0,2,1,0,1,-1,-1,-1,-1,-1,-1,14,59,18,34,3,0,0,0,0,1,0,1,1,1,1,0,1,0,1,3
0,32,3,10,1,1,0,35,3,0,0,0,0,39,3,4,1,0,1,7,0,2,1,0,1,13,18,59,34,3,0,0,0,0,1,0,1,1,1,1,0,1,0,1,2
1,32,3,10,1,1,0,1,0,0,0,0,0,39,3,4,1,0,1,-1,-1,-1,-1,-1,-1,12,20,59,34,3,0,0,0,0,1,0,1,1,1,0,0,1,0,1,2
0,6,0,0,0,0,0,37,3,2,1,0,1,33,3,0,0,0,0,1,0,0,0,0,0,11,59,20,34,3,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1
1,20,2,11,1,1,0,37,3,2,1,0,1,33,3,0,0,0,0,-1,-1,-1,-1,-1,-1,10,59,20,34,3,0,0,0,0,1,0,1,1,1,0,0,1,0,1,3
0,32,3,10,1,1,0,11,1,0,0,0,0,39,3,4,1,0,1,33,3,0,0,0,0,9,20,59,34,3,0,0,0,0,1,0,1,1,1,0,0,1,0,1,2
1,20,2,11,1,1,0,37,3,2,1,0,1,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8,59,20,34,3,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3
0,32,3,10,1,1,0,30,3,11,1,1,0,39,3,4,1,0,1,4,0,0,0,0,0,7,20,59,34,3,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3
1,21,2,0,0,0,0,27,2,2,1,0,1,39,3,4,1,0,1,-1,-1,-1,-1,-1,-1,40,0,0,6,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
0,8,0,3,1,0,1,15,1,0,0,0,0,9,0,4,1,0,1,21,2,0,0,0,0,39,0,0,6,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2
1,26,2,0,0,0,0,27,2,2,1,0,1,39,3,4,1,0,1,-1,-1,-1,-1,-1,-1,38,0,0,6,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
0,8,0,3,1,0,1,0,0,11,1,1,0,9,0,4,1,0,1,26,2,0,0,0,0,37,0,0,6,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1,30,3,11,1,1,0,0,0,11,1,1,0,9,0,4,1,0,1,-1,-1,-1,-1,-1,-1,36,3,0,6,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,3
0,12,1,10,1,1,0,27,2,2,1,0,1,39,3,4,1,0,1,9,0,4,1,0,1,35,0,3,6,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,2
1,30,3,11,1,1,0,0,0,11,1,1,0,34,3,0,0,0,0,-1,-1,-1,-1,-1,-1,34,9,0,6,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,3
0,12,1,10,1,1,0,13,1,0,0,0,0,39,3,4,1,0,1,34,3,0,0,0,0,33,0,9,6,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,3
1,12,1,10,1,1,0,13,1,0,0,0,0,31,3,0,0,0,0,-1,-1,-1,-1,-1,-1,32,4,9,6,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,2
0,30,3,11,1,1,0,0,0,11,1,1,0,2,0,10,1,1,0,13,1,0,0,0,0,31,9,4,6,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,3
1,30,3,11,1,1,0,0,0,11,1,1,0,19,1,4,1,0,1,-1,-1,-1,-1,-1,-1,30,19,4,6,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,3
0,12,1,10,1,1,0,18,1,3,1,0,1,31,3,0,0,0,0,19,1,4,1,0,1,29,4,19,6,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1
1,3,0,0,0,0,0,18,1,3,1,0,1,31,3,0,0,0,0,-1,-1,-1,-1,-1,-1,28,18,19,6,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1
0,30,3,11,1,1,0,0,0,11,1,1,0,23,2,0,0,0,0,3,0,0,0,0,0,27,19,18,6,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,2
